,id,youtube_id,weak_timestamp,clustered_adverb,clustered_action,task_num,adverb,action,before_action,before_clustered_action,before_id,before_timestamp,after_action,after_clustered_action,after_id,after_timestamp,in_window_actions,in_window_clustered_actions,in_window_ids,in_window_timestamps,clip_id
1152,2008,ot5YdDTLTBY,570.91,completely,cool,16136,completely,cool,pull,pull,51507.0,567.27,start,start,51509.0,576.96,"['insert', 'start', 'pull', 'start', 'prepare', 'whip', 'start', 'whip']","['insert', 'start', 'pull', 'start', 'make', 'mix', 'start', 'mix']","[51505, 51506, 51507, 51509, 51510, 51511, 51512, 51513]","[561.51, 565.99, 567.27, 576.96, 577.75, 577.92, 579.05, 580.27]",ot5YdDTLTBY_570-91
1153,2012,Uxb6G27IhD8,186.015,completely,cover,16136,completely,cover,grab,take,49161.0,178.62,cool,cool,49163.0,193.12,"['grab', 'cool']","['take', 'cool']","[49161, 49163]","[178.62, 193.12]",Uxb6G27IhD8_186-015
1154,2026,u9dAlynT-o8,375.61,completely,add,16136,fully,add,beat,mix,55686.0,359.76,beat,mix,55689.0,397.89,[],[],[],[],u9dAlynT-o8_375-61
1155,2029,u9dAlynT-o8,607.995,partially,sprinkle,16136,slightly,sprinkle,insert,insert,55699.0,568.94,set,set,55701.0,621.58,[],[],[],[],u9dAlynT-o8_607-995
1156,2033,mprq8noLgVs,473.925,completely,carry,16136,completely,bring,sprinkle,sprinkle,51967.0,463.22,cool,cool,51968.0,474.91,['cool'],['cool'],[51968],[474.91],mprq8noLgVs_473-925
1157,2035,BjG1oim-sVU,317.525,completely,cool,16136,completely,cool,cook,cook,53361.0,301.1,loosen,twist,53364.0,319.48,['loosen'],['twist'],[53364],[319.48],BjG1oim-sVU_317-525
1158,2038,BjG1oim-sVU,605.8,partially,cover,16136,not completely,cover,whip,mix,53416.0,603.64,whip,mix,53418.0,608.18,"['shred', 'whip', 'whip', 'add']","['cut', 'mix', 'mix', 'add']","[53415, 53416, 53418, 53419]","[598.9, 603.64, 608.18, 614.32]",BjG1oim-sVU_605-8
1159,2042,l8EXL9mJ_Bw,210.985,completely,cool,16136,completely,cool,remove,take,47854.0,208.49,use,use,47856.0,213.5,"['line', 'remove', 'remove', 'use']","['arrange', 'take', 'take', 'use']","[47852, 47853, 47854, 47856]","[203.81, 206.59, 208.49, 213.5]",l8EXL9mJ_Bw_210-985
1160,2043,_I_I3kJQjf4,153.87,completely,cool,16136,completely,cool,combine,mix,47899.0,149.56,cook,cook,47900.0,155.24,"['combine', 'combine', 'cook', 'slice']","['mix', 'mix', 'cook', 'cut']","[47898, 47899, 47900, 47901]","[147.03, 149.56, 155.24, 161.63]",_I_I3kJQjf4_153-87
1161,2044,tM3sf2f-zlI,237.22,completely,cover,16136,completely,cover,whip,mix,51265.0,212.6,whip,mix,51267.0,238.57,['whip'],['mix'],[51267],[238.57],tM3sf2f-zlI_237-22
1162,2046,LbgEa5hdBoM,153.095,partially,cool,16136,slightly,cool,set,set,54304.0,151.19,fit,fill,54306.0,160.95,"['turn', 'set', 'fit']","['turn', 'set', 'fill']","[54303, 54304, 54306]","[149.61, 151.19, 160.95]",LbgEa5hdBoM_153-095
1163,2047,LbgEa5hdBoM,366.815,completely,cool,16136,completely,cool,insert,insert,54326.0,360.15,bake,cook,54328.0,368.45,"['insert', 'bake', 'clean', 'make']","['insert', 'cook', 'wash', 'make']","[54326, 54328, 54329, 54330]","[360.15, 368.45, 371.5, 375.76]",LbgEa5hdBoM_366-815
1164,2048,LbgEa5hdBoM,526.375,completely,cool,16136,completely,cool,simmer,cook,54346.0,521.48,add,add,54348.0,527.29,"['add', 'simmer', 'add', 'start', 'add']","['add', 'cook', 'add', 'start', 'add']","[54345, 54346, 54348, 54349, 54350]","[517.23, 521.48, 527.29, 534.2, 535.7]",LbgEa5hdBoM_526-375
1165,2049,LbgEa5hdBoM,543.4200000000002,completely,cool,16136,completely,cool,sit,sit,54351.0,539.13,cut,cut,54353.0,546.11,"['start', 'add', 'sit', 'cut']","['start', 'add', 'sit', 'cut']","[54349, 54350, 54351, 54353]","[534.2, 535.7, 539.13, 546.11]",LbgEa5hdBoM_543-4200000000002
1166,2058,ogCyRTn1Pfw,585.1500000000002,completely,cook,16136,completely,bake,draw,take,48356.0,565.49,pop,put,48358.0,585.21,"['pop', 'use']","['put', 'use']","[48358, 48359]","[585.21, 593.35]",ogCyRTn1Pfw_585-1500000000002
1167,2061,Gkmu-63idjo,335.425,completely,cool,16136,completely,cool,bake,cook,47536.0,292.66,prepare,make,47538.0,338.29,['prepare'],['make'],[47538],[338.29],Gkmu-63idjo_335-425
1168,2067,Gkmu-63idjo,1721.33,completely,cool,16136,completely,cool,flip,turn,47642.0,1710.54,cut,cut,47645.0,1729.43,['cut'],['cut'],[47645],[1729.43],Gkmu-63idjo_1721-33
1169,2074,XzlGsqhU7Dc,434.82500000000016,completely,mix,16136,completely,dissolve,add,add,46533.0,424.74,use,use,46535.0,441.39,['use'],['use'],[46535],[441.39],XzlGsqhU7Dc_434-82500000000016
1170,2081,5jc6I2Y5ATk,158.925,completely,cool,16136,completely,cool,cook,cook,55132.0,151.93,start,start,55134.0,163.41,"['cook', 'start', 'make', 'fill']","['cook', 'start', 'make', 'fill']","[55132, 55134, 55135, 55136]","[151.93, 163.41, 163.74, 164.73]",5jc6I2Y5ATk_158-925
1171,2082,5jc6I2Y5ATk,214.32,completely,cool,16136,completely,cool,thicken,cook,55146.0,212.32,set,set,55148.0,217.27,"['pour', 'thicken', 'set', 'melt', 'whip', 'whip']","['pour', 'cook', 'set', 'melt', 'mix', 'mix']","[55145, 55146, 55148, 55149, 55150, 55151]","[207.79, 212.32, 217.27, 219.35, 220.04, 223.01]",5jc6I2Y5ATk_214-32
1172,2102,EpS5MHdCb0g,42.665,partially,cook,16136,slightly,thicken,separate,separate,55509.0,37.96,divide,separate,55511.0,54.81,"['prepare', 'separate']","['make', 'separate']","[55508, 55509]","[33.9, 37.96]",EpS5MHdCb0g_42-665
1173,2103,pdJQcqCDujQ,216.17,completely,cool,16136,completely,cool,add,add,55931.0,207.14,assemble,make,55933.0,223.73,"['add', 'assemble']","['add', 'make']","[55931, 55933]","[207.14, 223.73]",pdJQcqCDujQ_216-17
1174,2106,twc_iNITQfQ,501.92,completely,cool,16136,completely,cool,rise,raise,55434.0,484.12,start,start,55436.0,502.78,"['start', 'trim']","['start', 'cut']","[55436, 55437]","[502.78, 508.16]",twc_iNITQfQ_501-92
1175,2120,TLiWGhKNsTs,808.755,partially,cover,16136,slightly,cover,secure,secure,55326.0,799.19,sit,sit,55328.0,829.03,['secure'],['secure'],[55326],[799.19],TLiWGhKNsTs_808-755
1176,2123,ZyhvDXyOefY,303.155,completely,cool,16136,completely,cool,flip,turn,51285.0,238.91,whip,mix,51287.0,313.2,[],[],[],[],ZyhvDXyOefY_303-155
1177,2125,J9RBeilGAlI,486.085,completely,cool,16136,completely,cool,transfer,move,52609.0,484.17,bake,cook,52611.0,495.39,"['bake', 'transfer', 'bake']","['cook', 'move', 'cook']","[52608, 52609, 52611]","[482.07, 484.17, 495.39]",J9RBeilGAlI_486-085
1178,2126,J9RBeilGAlI,683.5899999999998,completely,cool,16136,completely,cool,bake,cook,52624.0,667.62,use,use,52626.0,704.52,[],[],[],[],J9RBeilGAlI_683-5899999999998
1179,2128,J9RBeilGAlI,1147.62,partially,cook,16136,slightly,thicken,pour,pour,52661.0,1146.42,place,put,52662.0,1177.44,"['melt', 'pour']","['melt', 'pour']","[52659, 52661]","[1137.75, 1146.42]",J9RBeilGAlI_1147-62
1180,2136,srUY7RkYODk,384.365,completely,cool,16136,completely,cool,set,set,49081.0,383.65,thicken,cook,49084.0,404.46,"['add', 'set']","['add', 'set']","[49080, 49081]","[378.53, 383.65]",srUY7RkYODk_384-365
1181,2143,_3CfbisUfbU,291.77,partially,cook,16136,slightly,thicken,heat,cook,49580.0,281.95,add,add,49582.0,292.87,"['heat', 'add']","['cook', 'add']","[49580, 49582]","[281.95, 292.87]",_3CfbisUfbU_291-77
1182,2146,W_l9Xk_2IQQ,274.52,completely,wash,16136,completely,clean,use,use,49287.0,271.81,press,press,49289.0,283.46,"['smooth', 'use', 'press']","['spread', 'use', 'press']","[49286, 49287, 49289]","[264.71, 271.81, 283.46]",W_l9Xk_2IQQ_274-52
1183,2151,x9gzAEp4B9U,177.915,completely,cool,16136,completely,cool,transfer,move,49517.0,165.47,slice,cut,49520.0,178.72,"['slice', 'make']","['cut', 'make']","[49520, 49521]","[178.72, 182.18]",x9gzAEp4B9U_177-915
1184,2152,x9gzAEp4B9U,215.33,completely,cool,16136,completely,cool,add,add,49523.0,208.05,start,start,49525.0,216.14,"['add', 'start', 'take', 'add', 'add']","['add', 'start', 'take', 'add', 'add']","[49523, 49525, 49526, 49527, 49528]","[208.05, 216.14, 218.14, 220.95, 224.45]",x9gzAEp4B9U_215-33
1185,2170,Muf5XyZXmO0,638.505,completely,separate,16136,completely,break,crumble,sprinkle,55610.0,630.51,sprinkle,sprinkle,55612.0,643.93,"['crumble', 'sprinkle', 'set']","['sprinkle', 'sprinkle', 'set']","[55610, 55612, 55613]","[630.51, 643.93, 644.62]",Muf5XyZXmO0_638-505
1186,2171,Muf5XyZXmO0,825.97,completely,cover,16136,completely,cover,start,start,55618.0,790.95,add,add,55622.0,846.15,[],[],[],[],Muf5XyZXmO0_825-97
1187,2172,Muf5XyZXmO0,865.5899999999997,completely,cover,16136,completely,cover,add,add,55622.0,846.15,,,,,[],[],[],[],Muf5XyZXmO0_865-5899999999997
1188,2194,o3IvOsLznLA,134.085,partially,cool,16136,slightly,cool,set,set,54864.0,132.16,fit,fill,54866.0,142.13,"['set', 'fit']","['set', 'fill']","[54864, 54866]","[132.16, 142.13]",o3IvOsLznLA_134-085
1189,2195,o3IvOsLznLA,348.20500000000015,completely,cool,16136,completely,cool,insert,insert,54885.0,340.61,bake,cook,54887.0,350.19,"['insert', 'bake', 'clean', 'make']","['insert', 'cook', 'wash', 'make']","[54885, 54887, 54888, 54889]","[340.61, 350.19, 352.85, 356.73]",o3IvOsLznLA_348-20500000000015
1190,2196,o3IvOsLznLA,483.345,completely,cool,16136,completely,cool,sit,sit,54910.0,479.08,cut,cut,54912.0,486.05,"['start', 'add', 'sit', 'cut']","['start', 'add', 'sit', 'cut']","[54908, 54909, 54910, 54912]","[474.12, 475.66, 479.08, 486.05]",o3IvOsLznLA_483-345
1191,2198,JvoN2_bAUgc,153.23000000000005,completely,sprinkle,16136,completely,sprinkle,measure,measure,175633.0,61.86,shake,shake,47678.0,212.71,[],[],[],[],JvoN2_bAUgc_153-23000000000005
1192,2200,JvoN2_bAUgc,279.76,partially,add,16136,not completely,add,melt,melt,175642.0,274.58,handle,hold,47689.0,289.17,"['melt', 'melt', 'handle', 'melt', 'melt', 'handle']","['melt', 'melt', 'hold', 'melt', 'melt', 'hold']","[47685, 47686, 47689, 175641, 175642, 175645]","[271.59, 274.58, 289.17, 271.59, 274.58, 289.17]",JvoN2_bAUgc_279-76
1193,2208,R3iDUCpUHhQ,658.005,completely,cover,16136,completely,cover,whip,mix,50247.0,657.58,apply,spread,50248.0,659.55,"['whip', 'apply', 'whip']","['mix', 'spread', 'mix']","[50247, 50248, 50249]","[657.58, 659.55, 659.84]",R3iDUCpUHhQ_658-005
1194,2209,yR3TedUmDpY,52.16,completely,melt,16136,completely,melt,stir,mix,55830.0,50.58,add,add,55832.0,57.71,"['use', 'combine', 'stir', 'add', 'add']","['use', 'mix', 'mix', 'add', 'add']","[55828, 55829, 55830, 55832, 55833]","[44.14, 48.23, 50.58, 57.71, 60.55]",yR3TedUmDpY_52-16
1195,2218,qDAPs9ukcNY,265.795,completely,cool,16136,completely,cool,insert,insert,54796.0,246.11,use,use,54799.0,278.81,[],[],[],[],qDAPs9ukcNY_265-795
1196,2219,qDAPs9ukcNY,329.505,completely,cool,16136,completely,cool,use,use,54803.0,312.12,use,use,54805.0,338.01,['use'],['use'],[54805],[338.01],qDAPs9ukcNY_329-505
1197,2227,9gDez9HmRmM,571.985,completely,cool,16136,completely,cool,peel,peel,52848.0,563.6,wrap,cover,52850.0,573.83,"['peel', 'wrap']","['peel', 'cover']","[52848, 52850]","[563.6, 573.83]",9gDez9HmRmM_571-985
1198,2231,UWFgy5kgVNE,70.72,completely,cool,16136,completely,cool,remove,take,54457.0,68.03,start,start,54459.0,73.2,"['stir', 'remove', 'start', 'assemble', 'add']","['mix', 'take', 'start', 'make', 'add']","[54456, 54457, 54459, 54460, 54461]","[63.41, 68.03, 73.2, 74.22, 77.65]",UWFgy5kgVNE_70-72
1199,2234,UWFgy5kgVNE,289.055,completely,set,16136,completely,set,place,put,54507.0,285.17,stick,stick,54510.0,291.8,"['cover', 'place', 'stick']","['cover', 'put', 'stick']","[54506, 54507, 54510]","[280.19, 285.17, 291.8]",UWFgy5kgVNE_289-055
1200,2238,hrdNFIfWeyw,311.3400000000001,completely,mix,16136,fully,combine,whisk,mix,53269.0,256.69,grease,spread,53271.0,339.4,[],[],[],[],hrdNFIfWeyw_311-3400000000001
1201,2239,1KtKC-wrCJ8,342.03,partially,dip,16136,slightly,dip,use,use,53232.0,335.35,spread,spread,53234.0,348.07,"['use', 'spread']","['use', 'spread']","[53232, 53234]","[335.35, 348.07]",1KtKC-wrCJ8_342-03
1202,2243,HNMywbQIlOI,126.095,completely,mix,16136,completely,dissolve,heat,cook,53798.0,122.63,cool,cool,53800.0,132.77,"['add', 'stir', 'heat', 'cool']","['add', 'mix', 'cook', 'cool']","[53796, 53797, 53798, 53800]","[119.82, 121.17, 122.63, 132.77]",HNMywbQIlOI_126-095
1203,2246,HNMywbQIlOI,242.435,partially,press,16136,slightly,press,add,add,53824.0,239.44,cover,cover,53826.0,247.51,"['add', 'cover', 'start', 'cover', 'smooth']","['add', 'cover', 'start', 'cover', 'spread']","[53824, 53826, 53827, 53828, 53829]","[239.44, 247.51, 249.61, 250.31, 252.06]",HNMywbQIlOI_242-435
1204,2250,VuT5-UNqYag,254.6,completely,mix,16136,fully,mix,pour,pour,48399.0,243.48,bring,carry,48403.0,259.23,"['bring', 'use', 'use']","['carry', 'use', 'use']","[48403, 48404, 48405]","[259.23, 262.08, 262.55]",VuT5-UNqYag_254-6
1205,2255,5rFwJtpon8Y,61.855,completely,mix,16136,completely,dissolve,mix,mix,47334.0,59.59,add,add,47337.0,73.0,"['stir', 'mix']","['mix', 'mix']","[47333, 47334]","[57.88, 59.59]",5rFwJtpon8Y_61-855
1206,2256,5rFwJtpon8Y,66.24000000000001,completely,mix,16136,completely,dissolve,mix,mix,47334.0,59.59,add,add,47337.0,73.0,"['stir', 'mix', 'add']","['mix', 'mix', 'add']","[47333, 47334, 47337]","[57.88, 59.59, 73.0]",5rFwJtpon8Y_66-24000000000001
1207,2259,gCfhNGI4pRo,305.905,completely,cover,16136,completely,cover,grab,take,49415.0,287.19,grab,take,49418.0,316.05,[],[],[],[],gCfhNGI4pRo_305-905
1208,2269,nfOehgIf2Tw,382.75,partially,press,16136,slightly,push,press,press,54128.0,371.72,apply,spread,54130.0,385.43,['apply'],['spread'],[54130],[385.43],nfOehgIf2Tw_382-75
1209,2283,x1zTbDC9kII,156.82,partially,cook,16136,slightly,reduce,whip,mix,52367.0,149.93,boil,cook,52369.0,160.34,"['whip', 'boil', 'cool', 'whip']","['mix', 'cook', 'cool', 'mix']","[52367, 52369, 52370, 52371]","[149.93, 160.34, 164.46, 163.98]",x1zTbDC9kII_156-82
1210,2284,x1zTbDC9kII,164.45999999999995,completely,cool,16136,completely,cool,whip,mix,52371.0,163.98,separate,separate,52372.0,176.19,"['reduce', 'boil', 'whip']","['cook', 'cook', 'mix']","[52368, 52369, 52371]","[156.82, 160.34, 163.98]",x1zTbDC9kII_164-45999999999995
1211,2291,zSce4FUqXlk,128.935,partially,cut,16136,slightly,slice,cut,cut,50479.0,116.37,slide,move,50481.0,132.52,['slide'],['move'],[50481],[132.52],zSce4FUqXlk_128-935
1212,2293,ofG58QDEAJw,35.010000000000005,completely,cool,16136,completely,cool,fill,fill,52742.0,34.67,chill,cool,52744.0,38.58,"['pour', 'whisk', 'melt', 'fill', 'chill', 'whip', 'whip', 'whip']","['pour', 'mix', 'melt', 'fill', 'cool', 'mix', 'mix', 'mix']","[52739, 52740, 52741, 52742, 52744, 52745, 52746, 52747]","[25.95, 28.62, 33.46, 34.67, 38.58, 40.62, 41.28, 42.08]",ofG58QDEAJw_35-010000000000005
1213,2295,CTmKA_5ZzuY,178.29500000000004,completely,mix,16136,rigorously,mix,add,add,54195.0,172.88,add,add,54197.0,184.97,"['add', 'add']","['add', 'add']","[54195, 54197]","[172.88, 184.97]",CTmKA_5ZzuY_178-29500000000004
1214,2298,37ljnkZnj4I,355.68,completely,cool,16136,completely,cool,flip,turn,50353.0,335.43,use,use,50355.0,359.55,"['use', 'make']","['use', 'make']","[50355, 50356]","[359.55, 360.38]",37ljnkZnj4I_355-68
1215,2305,a9--bzDDs-0,237.215,completely,cool,16136,completely,cool,set,set,48198.0,234.1,peel,peel,48200.0,242.56,"['remove', 'set', 'peel']","['take', 'set', 'peel']","[48197, 48198, 48200]","[231.1, 234.1, 242.56]",a9--bzDDs-0_237-215
1216,2308,HIEIGaxN-6Y,46.16,completely,mix,16136,fully,incorporate,add,add,49851.0,43.44,combine,mix,49853.0,50.12,"['add', 'add', 'add', 'combine', 'add', 'start', 'add']","['add', 'add', 'add', 'mix', 'add', 'start', 'add']","[49849, 49850, 49851, 49853, 49854, 49855, 49856]","[36.63, 39.9, 43.44, 50.12, 50.7, 53.77, 53.86]",HIEIGaxN-6Y_46-16
1217,2312,HIEIGaxN-6Y,309.87,completely,spread,16136,completely,smooth,flatten,spread,49908.0,303.75,hold,hold,49910.0,329.52,['flatten'],['spread'],[49908],[303.75],HIEIGaxN-6Y_309-87
1218,2314,RTMakFlrqXs,190.69,completely,mix,16136,completely,dissolve,mix,mix,47425.0,185.05,add,add,47427.0,192.75,"['add', 'mix', 'add']","['add', 'mix', 'add']","[47424, 47425, 47427]","[183.73, 185.05, 192.75]",RTMakFlrqXs_190-69
1219,2320,f4u6QwCaA_w,226.085,completely,cool,16136,completely,cool,insert,insert,49369.0,220.89,loosen,twist,49371.0,228.03,"['bake', 'insert', 'loosen', 'pop', 'break']","['cook', 'insert', 'twist', 'put', 'separate']","[49368, 49369, 49371, 49372, 49373]","[217.42, 220.89, 228.03, 229.59, 232.7]",f4u6QwCaA_w_226-085
1220,2321,tsTWYytwhic,76.39,partially,mix,16136,slightly,blend,bake,cook,54692.0,68.93,stick,stick,54694.0,79.56,"['bake', 'stick']","['cook', 'stick']","[54692, 54694]","[68.93, 79.56]",tsTWYytwhic_76-39
1221,2325,tsTWYytwhic,586.525,completely,cool,16136,completely,cool,put,put,54749.0,579.21,start,start,54751.0,588.79,"['start', 'put', 'start', 'put', 'put', 'whip']","['start', 'put', 'start', 'put', 'put', 'mix']","[54748, 54749, 54751, 54752, 54753, 54754]","[578.22, 579.21, 588.79, 589.25, 590.58, 592.12]",tsTWYytwhic_586-525
1222,2340,keYQHRIvcIk,239.49,partially,twist,16136,slightly,loosen,drizzle,sprinkle,56247.0,229.77,fill,fill,56250.0,241.77,"['drizzle', 'soak', 'fill', 'pour']","['sprinkle', 'soak', 'fill', 'pour']","[56247, 56248, 56250, 56251]","[229.77, 229.53, 241.77, 248.09]",keYQHRIvcIk_239-49
1223,2345,qCzpNY7eGH0,118.58,completely,cool,16136,completely,cool,remove,take,52114.0,111.41,spread,spread,52117.0,169.19,['remove'],['take'],[52114],[111.41],qCzpNY7eGH0_118-58
1224,2357,qAZ6IX2H6Uo,160.01,completely,dip,16136,fully,coat,apply,spread,56280.0,147.6,pop,put,56282.0,160.68,"['pop', 'chill', 'attach', 'add']","['put', 'cool', 'attach', 'add']","[56282, 56283, 56284, 56285]","[160.68, 163.3, 165.75, 166.99]",qAZ6IX2H6Uo_160-01
1225,2359,qAZ6IX2H6Uo,222.63,completely,cover,16136,fully,cover,press,press,56291.0,211.07,press,press,56293.0,225.32,['press'],['press'],[56293],[225.32],qAZ6IX2H6Uo_222-63
1226,2369,TEVnexZca5I,59.485,completely,set,16136,completely,set,stick,stick,52135.0,44.75,soak,soak,52138.0,79.87,[],[],[],[],TEVnexZca5I_59-485
1227,2374,6Kg-MdO6Yo0,95.48,completely,mix,16136,totally,dissolve,add,add,53706.0,94.57,hit,hit,53707.0,119.59,['add'],['add'],[53706],[94.57],6Kg-MdO6Yo0_95-48
1228,2381,yNk-jlwQfqE,332.365,completely,separate,16136,completely,break,smear,spread,47970.0,329.07,place,put,47973.0,337.18,"['place', 'smear', 'set', 'place', 'whip']","['put', 'spread', 'set', 'put', 'mix']","[47969, 47970, 47971, 47973, 47974]","[324.72, 329.07, 329.03, 337.18, 340.34]",yNk-jlwQfqE_332-365
1229,2388,_rUIbGiE2aE,569.49,completely,cool,16136,completely,cool,place,put,47059.0,558.01,release,release,47061.0,582.66,[],[],[],[],_rUIbGiE2aE_569-49
1230,2390,_rUIbGiE2aE,711.635,completely,cool,16136,completely,cool,chill,cool,47076.0,703.03,set,set,47078.0,712.3,"['chill', 'set', 'chill', 'add']","['cool', 'set', 'cool', 'add']","[47076, 47078, 47079, 47080]","[703.03, 712.3, 715.98, 718.76]",_rUIbGiE2aE_711-635
1231,2391,_rUIbGiE2aE,950.93,completely,cool,16136,completely,chill,set,set,47112.0,948.58,prepare,make,47114.0,957.91,"['set', 'prepare']","['set', 'make']","[47112, 47114]","[948.58, 957.91]",_rUIbGiE2aE_950-93
1232,2403,kFsdRTrYBPs,127.37,completely,mix,16136,fully,incorporate,bake,cook,47507.0,99.67,cool,cool,47509.0,129.44,"['cool', 'sprinkle', 'chop']","['cool', 'sprinkle', 'cut']","[47509, 47510, 47511]","[129.44, 134.81, 135.9]",kFsdRTrYBPs_127-37
1233,2408,8RgOxNDUYVk,144.86,partially,cook,16136,barely,simmer,set,set,53666.0,144.52,heat,cook,53668.0,146.11,"['set', 'heat']","['set', 'cook']","[53666, 53668]","[144.52, 146.11]",8RgOxNDUYVk_144-86
1234,2416,8RgOxNDUYVk,386.635,partially,cover,16136,partially,wrap,set,set,53691.0,386.56,place,put,53693.0,391.61,"['place', 'set', 'place', 'set']","['put', 'set', 'put', 'set']","[53690, 53691, 53693, 53694]","[380.12, 386.56, 391.61, 396.25]",8RgOxNDUYVk_386-635
1235,2418,8RgOxNDUYVk,401.78,completely,take,16136,completely,remove,set,set,53694.0,396.25,break,separate,53696.0,435.34,['set'],['set'],[53694],[396.25],8RgOxNDUYVk_401-78
1236,2422,bbDAJZhpvbo,550.8199999999998,completely,cool,16136,completely,cool,flip,turn,54279.0,521.36,start,start,54281.0,556.96,['start'],['start'],[54281],[556.96],bbDAJZhpvbo_550-8199999999998
1237,2427,s3sw5wn10-A,486.325,completely,cover,16136,fully,cover,whip,mix,52458.0,474.03,set,set,52461.0,487.95,['set'],['set'],[52461],[487.95],s3sw5wn10-A_486-325
1238,2434,L1KqIEJaIRk,614.855,partially,cool,81790,not completely,chill,pop,put,339564.0,610.55,add,add,339566.0,629.8,"['cool', 'pop']","['cool', 'put']","[339563, 339564]","[608.14, 610.55]",L1KqIEJaIRk_614-855
1239,2435,192gnyJ7R1s,123.99,completely,mix,81790,completely,blend,mix,mix,338909.0,119.09,transfer,move,338911.0,133.38,"['bring', 'mix', 'transfer']","['carry', 'mix', 'move']","[338908, 338909, 338911]","[118.54, 119.09, 133.38]",192gnyJ7R1s_123-99
1240,2439,192gnyJ7R1s,198.58,completely,wash,81790,thoroughly,wash,mix,mix,338921.0,194.98,rise,raise,338923.0,203.23,"['mix', 'rise', 'add']","['mix', 'raise', 'add']","[338921, 338923, 338924]","[194.98, 203.23, 207.2]",192gnyJ7R1s_198-58
1241,2444,wGtF_858ynk,78.79499999999999,completely,mix,81790,fully,incorporate,whisk,mix,336701.0,74.75,pour,pour,336703.0,80.05,"['boil', 'whisk', 'pour', 'thicken', 'thicken']","['cook', 'mix', 'pour', 'cook', 'cook']","[336700, 336701, 336703, 336704, 336705]","[74.1, 74.75, 80.05, 81.59, 87.54]",wGtF_858ynk_78-79499999999999
1242,2448,zgWKARYqOnE,275.735,completely,cool,81790,completely,cool,add,add,333949.0,272.07,whip,mix,333951.0,281.66,"['add', 'whip']","['add', 'mix']","[333949, 333951]","[272.07, 281.66]",zgWKARYqOnE_275-735
1243,2451,xzyt3ou1Csc,102.955,completely,mix,81790,fully,incorporate,turn,turn,337303.0,93.74,pour,pour,337306.0,106.42,"['turn', 'add', 'pour']","['turn', 'add', 'pour']","[337303, 337304, 337306]","[93.74, 93.56, 106.42]",xzyt3ou1Csc_102-955
