,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,clip_id,youtube_id,start_time,end_time,split,action,adverb,caption,clustered_action,clustered_adverb
727,7540,49611,0OAW5f38lWo_000059_000069,0OAW5f38lWo,59.0,69.0,train,beat,swiftly,A male musician beats swiftly on a drum set indoors.,hit,quickly
728,7557,49675,uE2PPoJgwqo_000040_000050,uE2PPoJgwqo,40.0,50.0,train,tap,speedily,"The drummer speedily taps the muted cymbal, and then plays beats on the drums.",hit,quickly
729,7638,50119,sFUaHKLtnCY_000067_000077,sFUaHKLtnCY,67.0,77.0,train,hit,rapidly,"A boy sits and plays a large drum set, hitting the drums and then the cymbals very rapidly, and very hard.",hit,quickly
730,7639,50120,4n3-BB5RiVs_000109_000119,4n3-BB5RiVs,109.0,119.0,train,drum,vigorously,A man drums vigorously on a drum-set while wearing an earbud in his ear.,hit,quickly
731,7654,50181,_He78Y4jsbA_000146_000156,_He78Y4jsbA,146.0,156.0,train,hit,quickly,"Girl quickly hits drum set with strong beats, and ends by hitting cymbals, throwing a drumstick in the air and catching it.",hit,quickly
732,7776,50741,3frGOe9R9RM_000011_000021,3frGOe9R9RM,11.0,21.0,train,slap,fast,Two girls are slapping their hands together real fast.,hit,quickly
733,1150,8172,LAqoiO1Gahc_000011_000021,LAqoiO1Gahc,11.0,21.0,train,hammer,slowly,A nail is hammered slowly into a wood board,hit,slowly
734,4346,28932,dKGE5P_Fg08_000005_000015,dKGE5P_Fg08,5.0,15.0,train,hit,slowly,A male is outside hitting a golf ball slowly.,hit,slowly
735,4357,28973,r4syWsNa_Js_000000_000010,r4syWsNa_Js,0.0,10.0,train,hit,slowly,A man on a golf course slowly hits a golf ball.,hit,slowly
736,4379,29055,TbpoEQ-hOe0_000004_000014,TbpoEQ-hOe0,4.0,14.0,train,hit,slowly,Young man in blue shorts slowly hitting a golf ball with a club.,hit,slowly
737,4416,29302,zFGH_LjuHdo_000008_000018,zFGH_LjuHdo,8.0,18.0,train,hit,slowly,A line of golfers who are hitting very slowly a golf ball and trying to get it in the hole.,hit,slowly
738,7564,49713,wuPEl6W2_iw_000025_000035,wuPEl6W2_iw,25.0,35.0,train,tap,slowly,Musician taps the cymbals slowly at first then gets louder with the beat neat the end  as he uses his hand to steady the instrument.,hit,slowly
739,7566,49716,hh7Exd_O43A_000072_000082,hh7Exd_O43A,72.0,82.0,train,tap,slowly,A man is sitting at a drum set and slowly taps out a beat with the drumsticks.,hit,slowly
740,1655,11371,BTXbUwxmdHM_000001_000011,BTXbUwxmdHM,1.0,11.0,train,hit,up,A girl pitches the ball and another girl hit it straight up before it is caught by someone in the field.,hit,upwards
741,4798,31528,gN24At8ulU4_000002_000012,gN24At8ulU4,2.0,12.0,train,hit,up,"A person with a baseball bat swings it, then hits a ball straight up, then runs.",hit,upwards
742,1452,10050,pOdpZ2zDTOo_000094_000104,pOdpZ2zDTOo,94.0,104.0,train,hold,back,"Man supports baby by holding back and bottom, and later holds handle of car seat with baby inside.",hold,backwards
743,1783,12446,CS3oebFubfM_000000_000010,CS3oebFubfM,0.0,10.0,train,hold,back,A man with a tattoo on his forehead blows a bubble while holding his hair back.,hold,backwards
744,1944,13256,LHdi9cFv1eg_000000_000010,LHdi9cFv1eg,0.0,10.0,train,hold,back,A person is using a hand held back hoe to dig up rocks.,hold,backwards
745,2940,19604,WoqayiCLV8c_000016_000026,WoqayiCLV8c,16.0,26.0,train,hold,back,Three or four people pull out all the stops and hold nothing back while decorating this Christmas tree that is roughly four feet tall.,hold,backwards
746,4294,28410,00RS_1vCHm4_000007_000017,00RS_1vCHm4,7.0,17.0,train,hold,back,"A young man holds his hair back so another person can ice his earlobe, but the ice cube falls.",hold,backwards
747,5297,34581,ZQFEtK007h0_000083_000093,ZQFEtK007h0,83.0,93.0,train,hold,back,Music plays as a boy irons a piece of cloth then holds the iron back as he looks into the camera.,hold,backwards
748,7167,46810,4u0tLVfj3gM_000207_000217,4u0tLVfj3gM,207.0,217.0,train,hold,back,A young girl approaches a small deer but a woman holds her back.,hold,backwards
749,8495,55604,0qH22DvX0Ig_000039_000049,0qH22DvX0Ig,39.0,49.0,train,hold,back,a man holding a woman's back as she does a pull up,hold,backwards
750,11230,72437,u3bqtfosDs4_000131_000141,u3bqtfosDs4,131.0,141.0,train,hold,completely,A group of people holding a person completely with a background music,hold,completely
751,100,605,cJDAxlzFk90_000276_000286,cJDAxlzFk90,276.0,286.0,train,hold,down,A man holds a crocodiles nose down and plays with each of its arms.,hold,downwards
752,103,624,uvIc6Rv0AQk_000098_000108,uvIc6Rv0AQk,98.0,108.0,train,hold,down,A man is holding an alligator upside down as another person sings a song.,hold,downwards
753,1004,6967,oA9su9Etho8_000003_000013,oA9su9Etho8,3.0,13.0,train,support,down,"Young man supports himself upside down with his hands, side of head and a shoulder resting against the floor.",hold,downwards
754,1230,8516,ku-JfGLLOzc_000040_000050,ku-JfGLLOzc,40.0,50.0,train,dangle,down,A man dangles upside down by his legs from the end of a bungee cord.,hold,downwards
755,1243,8581,kcmMWl-mw9A_000120_000130,kcmMWl-mw9A,120.0,130.0,train,dangle,down,A man has just finished bungee jumping and is dangling upside-down.,hold,downwards
756,3963,26332,aynI6x9odOE_000067_000077,aynI6x9odOE,67.0,77.0,train,hold,down,A person is holding a small bike underside down and talking.,hold,downwards
757,3966,26376,KDEl-GXeYJo_000394_000404,KDEl-GXeYJo,394.0,404.0,train,hold,down,A man is demonstrating a bike how it works while holding it upside down,hold,downwards
758,5256,34039,usS8EiNMYYU_000875_000885,usS8EiNMYYU,875.0,885.0,train,hold,down,Person blows up and holds down large ball resting on lap marked with continents.,hold,downwards
759,5995,38839,YamrWmorrEI_000035_000045,YamrWmorrEI,35.0,45.0,train,hold,down,A man holds a baseball cap upside down and flips it over onto his knee.,hold,downwards
760,7302,48061,QhFjrzvavEY_000061_000071,QhFjrzvavEY,61.0,71.0,train,hold,down,A woman holds a plant upside down and shows the roots before putting it into a hole in the ground.,hold,downwards
761,55,289,9ThZWOjTpyY_000006_000016,9ThZWOjTpyY,6.0,16.0,train,hold,forward,A man uses a tool to work on an eyeglasses frame then holds the frame forward for another person to look at.,hold,forwards
762,10222,66381,nVKf6PCXIdg_000156_000166,nVKf6PCXIdg,156.0,166.0,train,hold,forward,A person wearing a blue robe sings and then hold her hands forward.,hold,forwards
763,8055,52410,EOVvlU7mRtw_000001_000011,EOVvlU7mRtw,1.0,11.0,train,hold,badly,Someone is holding the camera badly while playing in a paint gun game.,hold,improperly
764,661,4453,gwEVTJ908SQ_000021_000031,gwEVTJ908SQ,21.0,31.0,train,hold,in,A person is running in the woods and only his back is shown while the person who is recording him or her holds the camera in is apparently running after as the visible things are dry trees and snow on the floor and the camera is shaking from the person holding it while running after the first individual.,hold,in
765,11155,71979,zdtA3Hnlkb8_000019_000029,zdtA3Hnlkb8,19.0,29.0,train,hold,out,A person holds their arms straight out in front of them and uses one hand to pull the other wrist.,hold,out
766,11167,72029,XfDGCHBBsHI_000013_000023,XfDGCHBBsHI,13.0,23.0,train,hold,out,"A man is shown holding both arms straight out with one hand bent down, then dropping his arms to his sides",hold,out
767,6369,41826,kGrx8KoLmZY_000008_000018,kGrx8KoLmZY,8.0,18.0,train,hold,briefly,"A person wearing a yellow top is speaking to another person, and briefly holds up a small white object in front of her",hold,partially
768,6538,42851,GFImmZKT80U_000024_000034,GFImmZKT80U,24.0,34.0,train,hold,briefly,A young child is trying to milk a cow's udder and after briefly holding it they turn towards the adult for compliments.,hold,partially
769,7940,51725,YkHE1Y8DTdE_000001_000011,YkHE1Y8DTdE,1.0,11.0,train,hold,barely,A baby is given morraccas and can barely hold them they are the size of the babys head.,hold,partially
770,1314,9130,OpQcx2pYGCM_000140_000150,OpQcx2pYGCM,140.0,150.0,train,hold,properly,A woman who is yet to learn how to hold a pen properly is writing beautiful characters in italics on paper.,hold,properly
771,1445,10009,RYupRw-t698_000098_000108,RYupRw-t698,98.0,108.0,train,hold,properly,A women is showing how to properly hold a baby,hold,properly
772,1456,10087,6Xixc-LybLo_000306_000316,6Xixc-LybLo,306.0,316.0,train,hold,properly,A mother with her baby demonstrates how to properly hold her child with a cloth.,hold,properly
773,1539,10668,oMXlVyqy348_000051_000061,oMXlVyqy348,51.0,61.0,train,hold,properly,A man is demonstrating and explaining how to properly hold a fishing pole before casting.,hold,properly
774,1902,13050,46pOdPRVU00_000023_000033,46pOdPRVU00,23.0,33.0,train,hold,properly,A man shows the steps to properly holding and cutting a tomato.,hold,properly
775,3234,21873,zlOHkOK63s0_000000_000010,zlOHkOK63s0,0.0,10.0,train,hold,properly,A person is demonstrating how to properly hold the wheel when driving.,hold,properly
776,4218,27891,C52j69LRW5Q_000000_000010,C52j69LRW5Q,0.0,10.0,train,hold,properly,A video where Matt shows how to properly hold and left two dumbbells.,hold,properly
777,15451,100657,W19tMIyzCP0_000000_000010,W19tMIyzCP0,0.0,10.0,test,hold,purposely,A woman is purposely holding food from a baby on her lap just far away from them not to get it.,hold,purposefully
778,93,584,cYJYH5Jm6as_000059_000069,cYJYH5Jm6as,59.0,69.0,train,hold,up,A person straddling an alligator while posing and holding the alligators head up with his chin.,hold,upwards
779,636,4288,VEZ_pP3v5AM_000007_000017,VEZ_pP3v5AM,7.0,17.0,train,hold,up,A person is holding a big steel piece of a machine up and talking.,hold,upwards
780,755,5166,_LNZbCFIBnc_000003_000013,_LNZbCFIBnc,3.0,13.0,train,hold,up,Little girl holding a kleenex up to her nose and learning how to blow,hold,upwards
781,1809,12590,jSe24kOOR_A_000121_000131,jSe24kOOR_A,121.0,131.0,train,hold,up,Someone holding a chisel up against a piece of wood that is sandwiched between two other pieces.,hold,upwards
782,2639,17318,nmVYaaOI-OM_000000_000010,nmVYaaOI-OM,0.0,10.0,train,hold,up,A little blonde girl is holding a spoon up to her face then crosses her eyes when she tries to look at from up close.,hold,upwards
783,2970,19897,hJXrZWeX8Xg_000134_000144,hJXrZWeX8Xg,134.0,144.0,train,hold,up,Woman holds squid on a fork close up before taking a piece into her mouth.,hold,upwards
784,3981,26589,xgx6S7en6E8_000165_000175,xgx6S7en6E8,165.0,175.0,train,hold,up,"an arrowhead is held in hands close-up, while a tool is struck with another tool to chip and sharpen it.",hold,upwards
785,4592,30432,am_dLMJHLoI_000153_000163,am_dLMJHLoI,153.0,163.0,train,hold,up,A dirl balances on her head as she holds her legs straight up.,hold,upwards
786,5136,33460,wvsuK9HBif0_000244_000254,wvsuK9HBif0,244.0,254.0,train,hold,up,A man holds a Northern Pike up to the camera and another man checks a hold on a lake while ice fishing.,hold,upwards
787,5280,34323,5zSyO9R0FCY_000037_000047,5zSyO9R0FCY,37.0,47.0,train,hold,up,Two women demonstrate how to straighten hair and jokingly hold a clothing iron up to one of the woman's heads.,hold,upwards
788,6001,38909,B7uEv2FDCPQ_000000_000010,B7uEv2FDCPQ,0.0,10.0,train,hold,up,A man listening to music holds a lighter up to his lips.,hold,upwards
789,6120,39753,s6nYITMI7Lw_000293_000303,s6nYITMI7Lw,293.0,303.0,train,hold,up,Someone holds an cellphone up to the camera and talks about it.,hold,upwards
790,7795,50938,NeWCEDxrqSU_000001_000011,NeWCEDxrqSU,1.0,11.0,train,hold,up,An adult holds a small harmonica up to a child's mouth as the child attempts to play.,hold,upwards
791,8963,58623,Vg3m3jtU5Wk_000052_000062,Vg3m3jtU5Wk,52.0,62.0,train,hold,up,"A little girl pretends to read the newspaper, holding it right up to her face and cutely babbling nonsense.",hold,upwards
792,9950,64567,7SWyeYLHSEU_000190_000200,7SWyeYLHSEU,190.0,200.0,train,hold,up,A person holds a see through flashlight up to a device,hold,upwards
793,16661,108265,GbQ-Y9u5Hys_000035_000045,GbQ-Y9u5Hys,35.0,45.0,test,insert,neatly,A pair of hands holds a folded napkin then neatly inserts it into a wine glass.,insert,neatly
794,8777,57023,3j-9tQsiROY_000148_000158,3j-9tQsiROY,148.0,158.0,train,insert,properly,"A woman is showing how to properly insert, and then take out a contact lens from her eye.",insert,properly
795,8793,57126,1vH5GcMt8kg_000227_000237,1vH5GcMt8kg,227.0,237.0,train,insert,correctly,A woman with long hair demonstrates how to correctly insert a contact lens into her eye.,insert,properly
796,8804,57190,swwbXXw26Uc_000087_000097,swwbXXw26Uc,87.0,97.0,train,insert,properly,A person is showing how to properly insert a contact lens into an eye.,insert,properly
797,15322,99788,F-pS1w5dX3U_000014_000024,F-pS1w5dX3U,14.0,24.0,test,instal,inside,A person is unpacking a bathroom foundation scent dispenser and installing it inside of it,install,indoor
798,5938,38283,LSnWoIAuZKE_000090_000100,LSnWoIAuZKE,90.0,100.0,train,instal,outside,A man is shown installing a stone wall outside while explaining the process.,install,outdoor
799,257,1932,HIJXmZQOnLQ_000257_000267,HIJXmZQOnLQ,257.0,267.0,train,install,properly,A person demonstrates how to properly install new hardware into a computer.,install,properly
800,1096,7705,K-pxqUAHDVE_000112_000122,K-pxqUAHDVE,112.0,122.0,train,install,properly,how to properly install a corner cabinet unit by yourself.,install,properly
801,5263,34098,6ZFo6INV4Lc_000047_000057,6ZFo6INV4Lc,47.0,57.0,train,install,properly,A man is demonstrating and explaining how to properly install a carpet using carpet installing equipment.,install,properly
802,5454,35424,W5JtqIFd1L0_000000_000010,W5JtqIFd1L0,0.0,10.0,train,juggle,continuously,A girl carefully watches as she continuously juggles four colored balls.,juggle,continuously
803,5441,35364,p-JOjS9IcyA_000000_000010,p-JOjS9IcyA,0.0,10.0,train,juggle,quickly,A boy juggles some balls quickly in his backyard.,juggle,quickly
804,5452,35420,A1FGpg8IHX8_000040_000050,A1FGpg8IHX8,40.0,50.0,train,juggle,swiftly,A man is swiftly juggling four balls inside his home.,juggle,quickly
805,5460,35441,uzwcBTYabJQ_000000_000010,uzwcBTYabJQ,0.0,10.0,train,juggle,fast,A man uses several balls to juggle very fast.,juggle,quickly
806,5462,35449,V-hYoi78vuo_000004_000014,V-hYoi78vuo,4.0,14.0,train,juggle,quickly,A young boy quickly juggles at least four balls indoors standing in a room.,juggle,quickly
807,5464,35460,C-AOi2aAPvc_000041_000051,C-AOi2aAPvc,41.0,51.0,train,juggle,rapidly,A woman stands outside a clothing shop and rapidly juggles four or five balls.,juggle,quickly
808,5491,35536,TPs6CZs7LtY_000238_000248,TPs6CZs7LtY,238.0,248.0,train,juggle,quickly,A man is standing in the dark and juggling three flaming torches quickly.,juggle,quickly
809,15651,101908,P7YrnNGkq8k_000006_000016,P7YrnNGkq8k,6.0,16.0,test,juggle,slowly,A man is juggling balls very slowly outdoors by a trampoline.,juggle,slowly
810,16181,105273,n1EV5bFNfHA_000093_000103,n1EV5bFNfHA,93.0,103.0,test,jump,intricately,Man jumping rope intricately in a gym while being watched by other men.,jump,carefully
811,920,6296,1_gV2HtGsWQ_000011_000021,1_gV2HtGsWQ,11.0,21.0,train,jump,continuously,A little boy is jumping in a snow land continuously and enjoying,jump,continuously
812,5525,35643,FhyorGo0Hlo_000065_000075,FhyorGo0Hlo,65.0,75.0,train,bounce,continually,A man in a driveway continually bounces a ball off of his head,jump,continuously
813,8334,54436,8z-LarQ0vf4_000020_000030,8z-LarQ0vf4,20.0,30.0,train,bounce,constantly,A little girl is constantly bouncing her ball in the gym stadium,jump,continuously
814,775,5381,uftReOMM9-A_000063_000073,uftReOMM9-A,63.0,73.0,train,hop,in,Three bob sleders push and run with the sled then hop in.,jump,in
815,787,5425,UUlImf3QqOk_000009_000019,UUlImf3QqOk,9.0,19.0,train,jump,in,"Two people run towards a bobsled pushing it to jump in, and then are shown later working out.",jump,in
816,792,5443,qPfr0lQLa7Y_000001_000011,qPfr0lQLa7Y,1.0,11.0,train,jump,in,Two men are pushing a bobsled down a course and jumping in.,jump,in
817,793,5444,qPfr0lQLa7Y_000001_000011,qPfr0lQLa7Y,1.0,11.0,train,hop,in,People push a sledding apparatus down a snowy slope and hop in.,jump,in
818,800,5459,VMqiiucoiDM_000055_000065,VMqiiucoiDM,55.0,65.0,train,jump,in,"Two people run and push a bobsleigh, then jump in and start down the track.",jump,in
819,805,5469,pkKonjhm6Dw_000666_000676,pkKonjhm6Dw,666.0,676.0,train,jump,in,A 4 man luge Team all push their luge while running very fast before they start jumping in one at a time.,jump,in
820,806,5473,pkKonjhm6Dw_000666_000676,pkKonjhm6Dw,666.0,676.0,train,hop,in,"Four people are pushing a bobsled, and then hop in to go down the track.",jump,in
821,812,5506,YSxN58jcRKI_000003_000013,YSxN58jcRKI,3.0,13.0,train,jump,in,A group of people push a bobsled on a track and then jump in.,jump,in
822,815,5514,EfP6EJRQTjE_000007_000017,EfP6EJRQTjE,7.0,17.0,train,jump,in,two men push a bobsled at running speed and jump in,jump,in
823,2045,14017,tCBRYbVPJlo_000006_000016,tCBRYbVPJlo,6.0,16.0,train,jump,in,"Poolside, a man skims the water with a net then a boy jumps in.",jump,in
824,3036,20294,BBcfv57I5z8_000052_000062,BBcfv57I5z8,52.0,62.0,train,jump,in,A person is standing on top of a ledge over water where people are swimming then they jump in.,jump,in
825,4434,29400,rtKruXxXpIM_000005_000015,rtKruXxXpIM,5.0,15.0,train,jump,in,"Two people hold jump ropes while a man jumps between them and a crowd watches, then another man jumps in.",jump,in
826,5216,33860,SXpTsOrReT0_000004_000014,SXpTsOrReT0,4.0,14.0,train,jump,in,"Two boys stand ready to jump into the water, one jumps in, another boy joins them, 2 boys run away laughing while third boy climbs out of the water",jump,in
